date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-05-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,378,413,415,330,0,False
2025-05-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,389,394,420,330,0,False
2025-05-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,601,627,446,330,0,False
2025-05-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,533,492,405,330,0,False
2025-05-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,608,644,441,330,0,False
2025-05-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,606,609,444,330,0,False
2025-05-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,471,455,428,330,0,False
2025-05-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,351,391,468,330,0,False
2025-06-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,479,474,463,330,0,False
2025-06-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,616,634,481,330,0,False
2025-06-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,681,679,479,330,0,False
2025-06-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,768,843,554,330,0,False
2025-06-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,474,514,594,330,0,False
2025-06-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,493,493,594,330,0,False
2025-06-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,380,388,602,330,0,False
2025-06-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,404,440,638,330,0,False
2025-06-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,399,406,645,330,0,False
2025-06-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,625,603,623,330,0,False
2025-06-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,682,737,678,330,0,False
2025-06-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,578,589,689,330,0,False
2025-06-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,705,707,691,330,0,False
2025-06-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,469,443,665,330,0,False
2025-06-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,371,372,666,330,0,False
2025-06-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,549,514,631,330,0,False
2025-06-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,653,635,613,330,0,False
2025-06-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,639,609,583,330,0,False
2025-06-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,810,870,643,330,0,False
2025-06-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,653,617,607,330,0,False
2025-06-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,482,500,625,330,0,False
2025-06-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,392,411,644,330,0,False
2025-06-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,729,695,610,330,0,False
2025-06-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,797,849,662,330,0,False
2025-06-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,675,659,646,330,0,False
2025-06-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,780,727,593,330,0,False
2025-06-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,707,725,611,330,0,False
2025-06-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,519,481,573,330,0,False
2025-06-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,554,545,564,330,0,False
2025-06-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,987,914,491,330,0,False
2025-07-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,696,645,440,330,0,False
2025-07-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,671,739,508,330,0,False
2025-07-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,806,766,468,330,0,False
2025-07-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,842,894,520,330,0,False
2025-07-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,595,573,498,330,0,False
2025-07-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,517,556,537,330,0,False
2025-07-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,634,641,544,330,0,False
2025-07-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,810,782,516,330,0,False
2025-07-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,859,844,501,330,0,False
2025-07-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,688,696,509,330,0,False
2025-07-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,706,664,467,330,0,False
2025-07-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,498,550,519,330,0,False
2025-07-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,557,553,515,330,0,False
2025-07-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,848,787,454,330,0,False
2025-07-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,669,675,460,330,0,False
2025-07-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,833,895,522,330,0,False
2025-07-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,669,698,551,330,0,False
2025-07-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,769,837,619,330,0,False
2025-07-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,602,603,620,330,0,False
2025-07-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,616,595,599,330,0,False
2025-07-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,738,798,659,330,0,False
2025-07-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,652,614,621,330,0,False
2025-07-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,837,787,571,330,0,False
2025-07-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,733,817,655,330,0,False
2025-07-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,857,834,632,330,0,False
2025-07-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,512,481,601,330,0,False
2025-07-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,657,609,553,330,0,False
2025-07-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,861,861,553,330,0,False
2025-07-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,829,802,526,330,0,False
2025-07-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,965,937,498,330,0,False
2025-07-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,848,809,459,330,0,False
2025-08-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,771,761,449,330,0,False
2025-08-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,518,536,467,330,0,False
2025-08-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,643,680,504,330,0,False
2025-08-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,719,697,482,330,0,False
2025-08-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,605,615,492,330,0,False
2025-08-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,882,836,446,330,0,False
2025-08-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,802,844,488,330,0,False
2025-08-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,710,757,535,330,0,False
2025-08-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,678,756,613,330,0,False
2025-08-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,451,497,659,330,0,False
2025-08-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,750,778,687,330,0,False
2025-08-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,650,726,763,330,0,False
2025-08-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,656,668,775,330,0,False
2025-08-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,815,875,835,330,0,False
2025-08-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,684,668,819,330,0,False
2025-08-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,654,633,798,330,0,False
2025-08-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,423,442,817,330,0,False
2025-08-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,799,840,858,330,0,False
2025-08-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,843,878,893,330,0,False
2025-08-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,709,705,889,330,0,False
2025-08-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,761,847,975,330,0,False
2025-08-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,716,700,959,330,0,False
2025-08-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,606,603,956,330,0,False
2025-08-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,631,583,908,330,0,False
2025-08-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,754,732,886,330,0,False
2025-08-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,827,897,956,330,0,False
2025-08-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,829,827,954,330,0,False
2025-08-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,696,749,1007,330,0,False
2025-08-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,605,615,1017,330,0,False
2025-08-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,382,379,1014,330,0,False
2025-08-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,402,386,998,330,0,False
2025-09-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,758,819,1059,330,0,False
2025-09-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,693,677,1043,330,0,False
2025-09-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,518,552,1077,330,0,False
2025-09-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,589,652,1140,330,0,False
2025-09-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,578,574,1136,330,0,False
2025-09-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,350,337,1123,330,0,False
2025-09-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,381,375,1117,330,0,False
2025-09-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,669,624,1072,330,0,False
2025-09-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,497,498,1073,330,0,False
2025-09-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,736,715,1052,330,0,False
2025-09-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,538,501,1015,330,0,False
2025-09-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,599,642,1058,330,0,False
2025-09-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,418,431,1071,330,0,False
2025-09-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,586,576,1061,330,0,False
2025-09-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,646,689,1104,330,0,False
2025-09-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,602,620,1122,330,0,False
2025-09-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,680,643,1085,330,0,False
2025-09-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,516,521,1090,330,0,False
2025-09-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,633,657,1114,330,0,False
2025-09-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,532,574,1156,330,0,False
2025-09-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,459,436,1133,330,0,False
2025-09-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,494,521,1160,330,0,False
2025-09-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,555,576,1098,330,83,False
2025-09-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,704,683,1077,330,0,False
2025-09-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,605,631,1103,330,0,False
2025-09-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,533,556,1126,330,0,False
2025-09-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,512,506,1120,330,0,False
2025-09-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,445,456,1131,330,0,False
2025-09-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,572,585,1144,330,0,False
2025-09-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,599,591,1136,330,0,False
2025-10-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,620,679,1124,330,71,False
2025-10-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,611,564,1077,330,0,False
2025-10-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,713,729,1093,330,0,False
2025-10-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,414,397,1076,330,0,False
2025-10-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,449,489,1116,330,0,False
2025-10-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,609,661,1168,330,0,False
2025-10-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,631,613,1150,330,0,False
2025-10-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,587,580,1143,330,0,False
2025-10-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,589,602,1156,330,0,False
2025-10-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,510,500,1146,330,0,False
2025-10-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,521,557,1117,330,65,False
2025-10-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,460,442,1099,330,0,False
2025-10-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,571,533,1061,330,0,False
2025-10-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,619,662,1104,330,0,False
2025-10-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,711,768,1161,330,0,False
2025-10-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,613,679,1162,330,65,False
2025-10-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,738,795,1149,330,70,False
2025-10-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,432,481,1114,330,84,False
2025-10-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,370,343,1087,330,0,False
2025-10-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,706,656,1037,330,0,False
2025-10-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,663,683,1057,330,0,False
2025-10-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,541,555,1071,330,0,False
2025-10-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,556,529,1044,330,0,False
2025-10-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,601,607,1050,330,0,False
2025-10-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,413,443,1080,330,0,False
2025-10-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,467,440,1053,330,0,False
2025-10-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,724,729,1058,330,0,False
2025-10-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,668,666,1056,330,0,False
2025-10-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,746,720,1030,330,0,False
2025-10-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,669,638,999,330,0,False
2025-10-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,427,466,1038,330,0,False
2025-11-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,464,458,1032,330,0,False
2025-11-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,440,413,1005,330,0,False
2025-11-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,699,742,1048,330,0,False
2025-11-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,682,689,1055,330,0,False
2025-11-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,630,697,1122,330,0,False
2025-11-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,676,695,1141,330,0,False
2025-11-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,635,632,1138,330,0,False
2025-11-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,355,396,1179,330,0,False
2025-11-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,384,357,1152,330,0,False
2025-11-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,620,641,1173,330,0,False
2025-11-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,648,629,1154,330,0,False
2025-11-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,545,503,1112,330,0,False
2025-11-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,578,646,1180,330,0,False
2025-11-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,604,571,1147,330,0,False
2025-11-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,406,444,1135,330,50,False
2025-11-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,449,453,1139,330,0,False
2025-11-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,548,534,1125,330,0,False
2025-11-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,768,807,1164,330,0,False
2025-11-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,674,696,1143,330,43,False
2025-11-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,561,604,1144,330,42,False
2025-11-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,591,655,1133,330,75,False
2025-11-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,539,537,1131,330,0,False
2025-11-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,455,501,1177,330,0,False
2025-11-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,626,677,1176,330,52,False
2025-11-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,698,683,1161,330,0,False
2025-11-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,427,412,1146,330,0,False
2025-11-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,538,589,1156,330,41,False
2025-11-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,617,648,1095,330,92,False
2025-11-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,493,463,1065,330,0,False
2025-11-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,485,469,1049,330,0,False
2025-12-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,609,617,1057,330,0,False
2025-12-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,654,626,1029,330,0,False
2025-12-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,635,606,1000,330,0,False
2025-12-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,645,648,1003,330,0,False
2025-12-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,670,616,949,330,0,False
2025-12-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,406,448,991,330,0,False
2025-12-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,472,502,1021,330,0,False
2025-12-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,552,543,1012,330,0,False
2025-12-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,725,733,1020,330,0,False
2025-12-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,623,593,990,330,0,False
2025-12-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,603,608,995,330,0,False
2025-12-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,637,673,1031,330,0,False
2025-12-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,521,536,1046,330,0,False
2025-12-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,460,436,1022,330,0,False
2025-12-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,715,742,1049,330,0,False
2025-12-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,629,680,1100,330,0,False
2025-12-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,661,714,1153,330,0,False
2025-12-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,445,444,1152,330,0,False
2025-12-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,556,557,1153,330,0,False
2025-12-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,540,504,1117,330,0,False
2025-12-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,621,592,1088,330,0,False
2025-12-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,877,922,1133,330,0,False
2025-12-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1118,1234,1184,330,65,False
2025-12-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,725,707,1166,330,0,False
2025-12-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,677,659,1148,330,0,False
2025-12-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,748,699,1099,330,0,False
2025-12-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,545,508,1062,330,0,False
2025-12-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,508,545,1099,330,0,False
2025-12-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,808,819,1110,330,0,False
2025-12-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,679,728,1159,330,0,False
2025-01-01,DES-003,Flan caramel pack x4,Dessert lacté,12,340,363,949,149,57,False
2025-01-02,DES-003,Flan caramel pack x4,Dessert lacté,12,303,300,887,149,59,False
2025-01-03,DES-003,Flan caramel pack x4,Dessert lacté,12,372,406,873,149,48,False
2025-01-04,DES-003,Flan caramel pack x4,Dessert lacté,12,201,201,836,149,37,False
2025-01-05,DES-003,Flan caramel pack x4,Dessert lacté,12,240,241,770,149,67,False
2025-01-06,DES-003,Flan caramel pack x4,Dessert lacté,12,322,303,693,149,58,False
2025-01-07,DES-003,Flan caramel pack x4,Dessert lacté,12,355,328,637,149,29,False
2025-01-08,DES-003,Flan caramel pack x4,Dessert lacté,12,311,340,623,149,43,False
2025-01-09,DES-003,Flan caramel pack x4,Dessert lacté,12,270,250,576,149,27,False
2025-01-10,DES-003,Flan caramel pack x4,Dessert lacté,12,336,363,571,149,32,False
2025-01-11,DES-003,Flan caramel pack x4,Dessert lacté,12,258,280,567,149,26,False
2025-01-12,DES-003,Flan caramel pack x4,Dessert lacté,12,259,252,531,149,29,False
2025-01-13,DES-003,Flan caramel pack x4,Dessert lacté,12,279,297,527,149,22,False
2025-01-14,DES-003,Flan caramel pack x4,Dessert lacté,12,306,307,528,149,0,False
2025-01-15,DES-003,Flan caramel pack x4,Dessert lacté,12,243,245,530,149,0,False
2025-01-16,DES-003,Flan caramel pack x4,Dessert lacté,12,355,341,516,149,0,False
2025-01-17,DES-003,Flan caramel pack x4,Dessert lacté,12,305,306,517,149,0,False
2025-01-18,DES-003,Flan caramel pack x4,Dessert lacté,12,244,249,522,149,0,False
2025-01-19,DES-003,Flan caramel pack x4,Dessert lacté,12,264,252,510,149,0,False
2025-01-20,DES-003,Flan caramel pack x4,Dessert lacté,12,330,357,517,149,20,False
2025-01-21,DES-003,Flan caramel pack x4,Dessert lacté,12,255,238,500,149,0,False
2025-01-22,DES-003,Flan caramel pack x4,Dessert lacté,12,311,295,484,149,0,False
2025-01-23,DES-003,Flan caramel pack x4,Dessert lacté,12,268,247,463,149,0,False
2025-01-24,DES-003,Flan caramel pack x4,Dessert lacté,12,316,302,449,149,0,False
2025-01-25,DES-003,Flan caramel pack x4,Dessert lacté,12,242,238,445,149,0,False
2025-01-26,DES-003,Flan caramel pack x4,Dessert lacté,12,172,166,439,149,0,False
2025-01-27,DES-003,Flan caramel pack x4,Dessert lacté,12,382,372,68,149,0,False
2025-01-28,DES-003,Flan caramel pack x4,Dessert lacté,12,280,292,80,149,0,False
2025-01-29,DES-003,Flan caramel pack x4,Dessert lacté,12,282,292,90,149,0,False
2025-01-30,DES-003,Flan caramel pack x4,Dessert lacté,12,404,439,125,149,0,False
2025-01-31,DES-003,Flan caramel pack x4,Dessert lacté,12,283,289,131,149,0,False
2025-02-01,DES-003,Flan caramel pack x4,Dessert lacté,12,196,200,135,149,0,False
2025-02-02,DES-003,Flan caramel pack x4,Dessert lacté,12,241,236,130,149,0,False
2025-02-03,DES-003,Flan caramel pack x4,Dessert lacté,12,336,338,132,149,0,False
2025-02-04,DES-003,Flan caramel pack x4,Dessert lacté,12,316,334,150,149,0,False
2025-02-05,DES-003,Flan caramel pack x4,Dessert lacté,12,358,365,157,149,0,False
2025-02-06,DES-003,Flan caramel pack x4,Dessert lacté,12,283,282,156,149,0,False
2025-02-07,DES-003,Flan caramel pack x4,Dessert lacté,12,339,361,178,149,0,False
2025-02-08,DES-003,Flan caramel pack x4,Dessert lacté,12,203,198,173,149,0,False
2025-02-09,DES-003,Flan caramel pack x4,Dessert lacté,12,187,200,186,149,0,False
2025-02-10,DES-003,Flan caramel pack x4,Dessert lacté,12,230,257,213,149,0,False
2025-02-11,DES-003,Flan caramel pack x4,Dessert lacté,12,280,262,195,149,0,False
2025-02-12,DES-003,Flan caramel pack x4,Dessert lacté,12,376,377,196,149,0,False
2025-02-13,DES-003,Flan caramel pack x4,Dessert lacté,12,371,345,170,149,0,False
2025-02-14,DES-003,Flan caramel pack x4,Dessert lacté,12,268,252,154,149,0,False
2025-02-15,DES-003,Flan caramel pack x4,Dessert lacté,12,220,207,141,149,0,False
2025-02-16,DES-003,Flan caramel pack x4,Dessert lacté,12,203,194,132,149,0,False
2025-02-17,DES-003,Flan caramel pack x4,Dessert lacté,12,285,311,158,149,0,False
2025-02-18,DES-003,Flan caramel pack x4,Dessert lacté,12,273,278,163,149,0,False
2025-02-19,DES-003,Flan caramel pack x4,Dessert lacté,12,289,305,179,149,0,False
2025-02-20,DES-003,Flan caramel pack x4,Dessert lacté,12,335,317,161,149,0,False
2025-02-21,DES-003,Flan caramel pack x4,Dessert lacté,12,336,321,146,149,0,False
2025-02-22,DES-003,Flan caramel pack x4,Dessert lacté,12,230,231,147,149,0,False
2025-02-23,DES-003,Flan caramel pack x4,Dessert lacté,12,176,166,137,149,0,False
2025-02-24,DES-003,Flan caramel pack x4,Dessert lacté,12,341,337,133,149,0,False
2025-02-25,DES-003,Flan caramel pack x4,Dessert lacté,12,286,312,159,149,0,False
2025-02-26,DES-003,Flan caramel pack x4,Dessert lacté,12,344,349,164,149,0,False
2025-02-27,DES-003,Flan caramel pack x4,Dessert lacté,12,386,412,190,149,0,False
2025-02-28,DES-003,Flan caramel pack x4,Dessert lacté,12,341,318,167,149,0,False
2025-03-01,DES-003,Flan caramel pack x4,Dessert lacté,12,330,351,188,149,0,False
2025-03-02,DES-003,Flan caramel pack x4,Dessert lacté,12,279,285,194,149,0,False
2025-03-03,DES-003,Flan caramel pack x4,Dessert lacté,12,441,448,201,149,0,False
2025-03-04,DES-003,Flan caramel pack x4,Dessert lacté,12,448,501,254,149,0,False
2025-03-05,DES-003,Flan caramel pack x4,Dessert lacté,12,363,395,286,149,0,False
2025-03-06,DES-003,Flan caramel pack x4,Dessert lacté,12,442,442,286,149,0,False
2025-03-07,DES-003,Flan caramel pack x4,Dessert lacté,12,439,434,281,149,0,False
