date,sku,produit,famille,dlc_jours,demande,production,stock_fin_journee,stock_securite,perte_dlc,rupture
2025-11-26,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,442,410,864,258,0,False
2025-11-27,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,529,492,827,258,0,False
2025-11-28,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,245,249,831,258,0,False
2025-11-29,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,458,502,875,258,0,False
2025-11-30,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,324,338,889,258,0,False
2025-12-01,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,532,567,892,258,32,False
2025-12-02,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,486,449,855,258,0,False
2025-12-03,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,729,800,854,258,72,False
2025-12-04,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,82,80,852,258,0,False
2025-12-05,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,633,688,907,258,0,False
2025-12-06,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,718,681,870,258,0,False
2025-12-07,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,236,227,861,258,0,False
2025-12-08,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,264,257,854,258,0,False
2025-12-09,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,339,356,871,258,0,False
2025-12-10,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,482,533,879,258,43,False
2025-12-11,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,670,634,843,258,0,False
2025-12-12,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,480,456,819,258,0,False
2025-12-13,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,555,587,851,258,0,False
2025-12-14,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,84,79,846,258,0,False
2025-12-15,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,308,314,852,258,0,False
2025-12-16,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,250,240,842,258,0,False
2025-12-17,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,286,289,845,258,0,False
2025-12-18,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,646,687,886,258,0,False
2025-12-19,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,350,379,915,258,0,False
2025-12-20,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,77,75,913,258,0,False
2025-12-21,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,684,684,913,258,0,False
2025-12-22,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,676,745,918,258,64,False
2025-12-23,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,692,724,919,258,31,False
2025-12-24,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,514,474,879,258,0,False
2025-12-25,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,423,400,856,258,0,False
2025-12-26,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,438,429,847,258,0,False
2025-12-27,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,655,717,909,258,0,False
2025-12-28,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,643,697,275,258,0,False
2025-12-29,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,609,618,284,258,0,False
2025-12-30,DES-001,Crème dessert vanille pack x4,Dessert lacté,14,255,253,282,258,0,False
2025-01-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,445,460,1935,330,141,False
2025-01-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,459,483,1823,330,136,False
2025-01-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,405,386,1709,330,95,False
2025-01-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,611,674,1710,330,62,False
2025-01-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,730,673,1530,330,123,False
2025-01-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,735,685,1375,330,105,False
2025-01-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,788,814,1322,330,79,False
2025-01-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,484,519,1315,330,42,False
2025-01-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,226,236,1259,330,66,False
2025-01-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,691,750,1226,330,92,False
2025-01-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,847,816,1159,330,36,False
2025-01-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,179,173,1153,330,0,False
2025-01-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,1153,330,0,False
2025-01-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,988,922,1087,330,0,False
2025-01-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,357,377,1107,330,0,False
2025-01-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,711,765,1161,330,0,False
2025-01-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,521,500,1140,330,0,False
2025-01-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,407,446,1179,330,0,False
2025-01-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,559,525,1145,330,0,False
2025-01-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,438,403,1110,330,0,False
2025-01-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,78,73,1105,330,0,False
2025-01-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,525,566,1146,330,0,False
2025-01-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,582,563,1127,330,0,False
2025-01-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,298,294,1123,330,0,False
2025-01-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,809,752,1066,330,0,False
2025-01-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,503,531,1094,330,0,False
2025-01-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,876,860,1078,330,0,False
2025-01-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,601,658,1135,330,0,False
2025-01-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,874,872,1133,330,0,False
2025-01-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,324,327,1136,330,0,False
2025-01-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,10,9,1135,330,0,False
2025-02-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,359,343,1119,330,0,False
2025-02-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,502,470,1087,330,0,False
2025-02-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,540,597,1144,330,0,False
2025-02-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,546,538,1136,330,0,False
2025-02-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,943,985,1178,330,0,False
2025-02-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,479,496,1101,330,94,False
2025-02-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,715,765,1151,330,0,False
2025-02-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,1151,330,0,False
2025-02-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,301,291,1141,330,0,False
2025-02-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,136,148,1153,330,0,False
2025-02-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,685,684,1152,330,0,False
2025-02-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,454,477,1175,330,0,False
2025-02-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,724,783,1189,330,45,False
2025-02-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,790,829,1165,330,63,False
2025-02-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,436,476,1141,330,64,False
2025-02-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,164,180,1157,330,0,False
2025-02-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,508,545,1121,330,73,False
2025-02-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,531,554,1144,330,0,False
2025-02-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,464,440,1120,330,0,False
2025-02-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,208,222,1134,330,0,False
2025-02-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,741,827,1165,330,55,False
2025-02-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,521,499,1143,330,0,False
2025-02-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,557,604,1150,330,40,False
2025-02-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1057,1046,1139,330,0,False
2025-02-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,556,548,1131,330,0,False
2025-02-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,456,445,1120,330,0,False
2025-02-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1254,1345,1168,330,43,False
2025-02-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,698,667,1137,330,0,False
2025-03-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,962,888,1063,330,0,False
2025-03-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,459,484,1088,330,0,False
2025-03-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,40,40,1088,330,0,False
2025-03-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1563,1545,1070,330,0,False
2025-03-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,198,204,1076,330,0,False
2025-03-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1284,1352,1144,330,0,False
2025-03-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,720,732,1156,330,0,False
2025-03-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,797,745,1104,330,0,False
2025-03-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,500,511,1115,330,0,False
2025-03-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,190,187,1112,330,0,False
2025-03-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1106,1082,1088,330,0,False
2025-03-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1357,1267,155,330,0,False
2025-03-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,561,542,136,330,0,False
2025-03-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,992,1001,145,330,0,False
2025-03-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,610,601,136,330,0,False
2025-03-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1107,1037,66,330,0,True
2025-03-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,833,929,162,330,0,False
2025-03-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,804,884,242,330,0,False
2025-03-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,168,156,230,330,0,False
2025-03-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,793,853,290,330,0,False
2025-03-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,765,795,320,330,0,False
2025-03-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1060,1062,322,330,0,False
2025-03-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1431,1423,314,330,0,False
2025-03-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1484,1388,218,330,0,False
2025-03-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,113,113,218,330,0,False
2025-03-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1659,1855,414,330,0,False
2025-03-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1337,1435,512,330,0,False
2025-03-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1075,1077,514,330,0,False
2025-03-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,533,585,566,330,0,False
2025-03-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,333,346,579,330,0,False
2025-03-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,970,946,555,330,0,False
2025-04-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1242,1221,534,330,0,False
2025-04-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1583,1516,0,330,0,True
2025-04-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1090,1047,0,330,0,True
2025-04-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,841,927,86,330,0,True
2025-04-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,646,639,79,330,0,True
2025-04-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,427,461,113,330,0,False
2025-04-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,181,183,115,330,0,False
2025-04-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,984,918,49,330,0,True
2025-04-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,907,932,74,330,0,True
2025-04-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,737,699,36,330,0,True
2025-04-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,378,394,52,330,0,True
2025-04-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,689,673,36,330,0,True
2025-04-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,393,433,76,330,0,True
2025-04-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,421,432,87,330,0,True
2025-04-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,836,845,96,330,0,True
2025-04-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,17,19,98,330,0,True
2025-04-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,736,799,161,330,0,False
2025-04-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,659,677,179,330,0,False
2025-04-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,467,523,235,330,0,False
2025-04-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,811,904,328,330,0,False
2025-04-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,876,831,283,330,0,False
2025-04-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,715,769,337,330,0,False
2025-04-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,587,620,370,330,0,False
2025-04-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,729,710,351,330,0,False
2025-04-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,657,668,362,330,0,False
2025-04-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,650,706,418,330,0,False
2025-04-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,178,199,439,330,0,False
2025-04-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,673,724,490,330,0,False
2025-04-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,415,421,496,330,0,False
2025-04-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,907,973,562,330,0,False
2025-05-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,366,347,543,330,0,False
2025-05-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,932,984,595,330,0,False
2025-05-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,708,704,591,330,0,False
2025-05-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,159,173,605,330,0,False
2025-05-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,633,590,562,330,0,False
2025-05-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,557,536,541,330,0,False
2025-05-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1123,1037,455,330,0,False
2025-05-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,688,768,535,330,0,False
2025-05-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,473,484,546,330,0,False
2025-05-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,616,688,618,330,0,False
2025-05-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,290,290,618,330,0,False
2025-05-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,196,204,626,330,0,False
2025-05-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,788,749,587,330,0,False
2025-05-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,243,236,580,330,0,False
2025-05-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,562,546,564,330,0,False
2025-05-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,349,366,581,330,0,False
2025-05-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,165,172,588,330,0,False
2025-05-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,416,456,628,330,0,False
2025-05-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,369,368,627,330,0,False
2025-05-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,873,905,659,330,0,False
2025-05-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,36,36,659,330,0,False
2025-05-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,957,1025,727,330,0,False
2025-05-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,373,414,768,330,0,False
2025-05-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,229,228,767,330,0,False
2025-05-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,294,287,760,330,0,False
2025-05-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1209,1311,862,330,0,False
2025-05-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,898,875,839,330,0,False
2025-05-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,685,755,909,330,0,False
2025-05-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,740,820,989,330,0,False
2025-05-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,264,262,987,330,0,False
2025-05-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,798,744,933,330,0,False
2025-06-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,544,579,968,330,0,False
2025-06-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1116,1197,1049,330,0,False
2025-06-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,429,409,1029,330,0,False
2025-06-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,786,768,1011,330,0,False
2025-06-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,692,739,363,330,0,False
2025-06-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,387,407,383,330,0,False
2025-06-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,623,668,428,330,0,False
2025-06-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,468,501,461,330,0,False
2025-06-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,326,316,451,330,0,False
2025-06-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,409,452,494,330,0,False
2025-06-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1099,1105,500,330,0,False
2025-06-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,648,676,528,330,0,False
2025-06-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1192,1129,465,330,0,False
2025-06-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,631,691,525,330,0,False
2025-06-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,236,233,522,330,0,False
2025-06-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,773,729,478,330,0,False
2025-06-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,281,262,459,330,0,False
2025-06-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,704,764,519,330,0,False
2025-06-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1002,987,504,330,0,False
2025-06-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,539,559,524,330,0,False
2025-06-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,321,333,536,330,0,False
2025-06-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,434,432,534,330,0,False
2025-06-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,676,629,487,330,0,False
2025-06-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,597,588,478,330,0,False
2025-06-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1216,1268,530,330,0,False
2025-06-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1668,1654,516,330,0,False
2025-06-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1089,1084,511,330,0,False
2025-06-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,171,174,514,330,0,False
2025-06-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,445,432,501,330,0,False
2025-06-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,754,720,467,330,0,False
2025-07-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,907,1007,567,330,0,False
2025-07-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1622,1511,456,330,0,False
2025-07-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,674,731,513,330,0,False
2025-07-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,677,703,539,330,0,False
2025-07-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,539,330,0,False
2025-07-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,676,641,504,330,0,False
2025-07-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,504,330,0,False
2025-07-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,408,406,502,330,0,False
2025-07-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,653,721,570,330,0,False
2025-07-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,510,516,576,330,0,False
2025-07-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,421,467,622,330,0,False
2025-07-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,548,600,674,330,0,False
2025-07-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,286,309,697,330,0,False
2025-07-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,140,143,700,330,0,False
2025-07-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,698,690,692,330,0,False
2025-07-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1515,1506,683,330,0,False
2025-07-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1153,1204,734,330,0,False
2025-07-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,171,176,739,330,0,False
2025-07-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,605,598,732,330,0,False
2025-07-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,608,605,729,330,0,False
2025-07-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1663,1825,53,330,0,True
2025-07-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1384,1520,189,330,0,False
2025-07-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1564,1475,100,330,0,False
2025-07-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,100,330,0,False
2025-07-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,769,852,183,330,0,False
2025-07-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,291,314,206,330,0,False
2025-07-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,0,0,206,330,0,False
2025-07-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,965,943,184,330,0,False
2025-07-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,790,769,163,330,0,False
2025-07-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,142,143,164,330,0,False
2025-07-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,834,837,167,330,0,False
2025-08-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,570,573,170,330,0,False
2025-08-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,693,707,184,330,0,False
2025-08-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,375,350,159,330,0,False
2025-08-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1193,1141,107,330,0,False
2025-08-05,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,467,432,72,330,0,True
2025-08-06,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,662,624,34,330,0,True
2025-08-07,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,840,780,0,330,0,True
2025-08-08,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1825,1814,0,330,0,True
2025-08-09,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,432,461,29,330,0,True
2025-08-10,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,426,464,67,330,0,True
2025-08-11,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,920,1022,169,330,0,False
2025-08-12,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,233,224,160,330,0,False
2025-08-13,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,413,388,135,330,0,False
2025-08-14,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,321,324,138,330,0,False
2025-08-15,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,659,717,196,330,0,False
2025-08-16,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,908,937,225,330,0,False
2025-08-17,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,776,804,253,330,0,False
2025-08-18,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,789,731,195,330,0,False
2025-08-19,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1143,1274,326,330,0,False
2025-08-20,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,496,512,342,330,0,False
2025-08-21,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,382,393,353,330,0,False
2025-08-22,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,1488,1563,428,330,0,False
2025-08-23,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,532,564,460,330,0,False
2025-08-24,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,907,1010,563,330,0,False
2025-08-25,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,241,227,549,330,0,False
2025-08-26,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,604,562,507,330,0,False
2025-08-27,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,169,182,520,330,0,False
2025-08-28,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,697,768,591,330,0,False
2025-08-29,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,448,451,594,330,0,False
2025-08-30,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,292,300,602,330,0,False
2025-08-31,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,577,595,620,330,0,False
2025-09-01,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,355,367,632,330,0,False
2025-09-02,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,828,830,634,330,0,False
2025-09-03,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,256,236,614,330,0,False
2025-09-04,DES-002,Crème dessert chocolat pack x4,Dessert lacté,14,351,374,637,330,0,False
